,antecedants,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
272,"frozenset({'transit_station', 'bus_station'})",frozenset({'atm'}),0.9425925925925925,0.7388888888888889,0.7277777777777777,0.7721021611001965,1.044950293218311,0.031306584362139844,1.14573754789272
273,"frozenset({'transit_station', 'atm'})",frozenset({'bus_station'}),0.7351851851851852,0.9425925925925925,0.7277777777777777,0.9899244332493703,1.0502145264335168,0.03479766803840878,5.6976851851852
274,"frozenset({'atm', 'bus_station'})",frozenset({'transit_station'}),0.7277777777777777,0.9592592592592593,0.7277777777777777,1.0,1.0424710424710424,0.029650205761316828,inf
275,frozenset({'transit_station'}),"frozenset({'atm', 'bus_station'})",0.9592592592592593,0.7277777777777777,0.7277777777777777,0.7586872586872586,1.0424710424710424,0.029650205761316828,1.1280888888888887
276,frozenset({'bus_station'}),"frozenset({'transit_station', 'atm'})",0.9425925925925925,0.7351851851851852,0.7277777777777777,0.7721021611001965,1.0502145264335165,0.03479766803840878,1.1619891443167307
277,frozenset({'atm'}),"frozenset({'transit_station', 'bus_station'})",0.7388888888888889,0.9425925925925925,0.7277777777777777,0.9849624060150375,1.044950293218311,0.031306584362139844,3.8175925925925682
278,"frozenset({'transit_station', 'real_estate_agency'})",frozenset({'bus_station'}),0.8055555555555556,0.9425925925925925,0.7907407407407407,0.9816091954022989,1.0413928595623603,0.031430041152263444,3.121527777777781
279,"frozenset({'transit_station', 'bus_station'})",frozenset({'real_estate_agency'}),0.9425925925925925,0.812962962962963,0.7907407407407407,0.8388998035363459,1.0319040863545028,0.024447873799725683,1.1609981933152669
280,"frozenset({'real_estate_agency', 'bus_station'})",frozenset({'transit_station'}),0.7907407407407407,0.9592592592592593,0.7907407407407407,1.0,1.0424710424710424,0.03221536351165977,inf
281,frozenset({'transit_station'}),"frozenset({'real_estate_agency', 'bus_station'})",0.9592592592592593,0.7907407407407407,0.7907407407407407,0.8243243243243243,1.0424710424710424,0.03221536351165977,1.1911680911680913
282,frozenset({'real_estate_agency'}),"frozenset({'transit_station', 'bus_station'})",0.812962962962963,0.9425925925925925,0.7907407407407407,0.9726651480637812,1.0319040863545028,0.024447873799725683,2.10015432098765
283,frozenset({'bus_station'}),"frozenset({'transit_station', 'real_estate_agency'})",0.9425925925925925,0.8055555555555556,0.7907407407407407,0.8388998035363459,1.0413928595623603,0.031430041152263444,1.2069783197831983
284,"frozenset({'transit_station', 'doctor'})",frozenset({'bus_station'}),0.7944444444444444,0.9425925925925925,0.7851851851851852,0.9883449883449884,1.0485388874386912,0.03634773662551449,4.9255555555555866
285,"frozenset({'transit_station', 'bus_station'})",frozenset({'doctor'}),0.9425925925925925,0.8037037037037037,0.7851851851851852,0.8330058939096268,1.036458946339167,0.027620027434842376,1.175468409586057
286,"frozenset({'doctor', 'bus_station'})",frozenset({'transit_station'}),0.7851851851851852,0.9592592592592593,0.7851851851851852,1.0,1.0424710424710424,0.03198902606310017,inf
287,frozenset({'transit_station'}),"frozenset({'doctor', 'bus_station'})",0.9592592592592593,0.7851851851851852,0.7851851851851852,0.8185328185328186,1.0424710424710424,0.03198902606310017,1.1837667454688732
288,frozenset({'doctor'}),"frozenset({'transit_station', 'bus_station'})",0.8037037037037037,0.9425925925925925,0.7851851851851852,0.9769585253456221,1.036458946339167,0.027620027434842376,2.4914814814814825
289,frozenset({'bus_station'}),"frozenset({'transit_station', 'doctor'})",0.9425925925925925,0.7944444444444444,0.7851851851851852,0.8330058939096268,1.0485388874386912,0.03634773662551449,1.2309150326797391
